z,H_over_Hrecon_minus_one,drain_source,d_transfer
0.04279863739258,-1.1102230246251565e-16,4.463320207081231e-05,0.0690469027411
0.04363939355979,-1.1102230246251565e-16,4.4869344176840314e-05,0.06904677182727
0.04448082758648,-1.1102230246251565e-16,4.5106678753085446e-05,0.06904664053872
0.04532294001916,-1.1102230246251565e-16,4.534521164862334e-05,0.06904650887454
0.04616573140481,2.220446049250313e-16,4.5584948743732315e-05,0.06904637683384
0.04700920229082,2.220446049250313e-16,4.582589594682498e-05,0.06904624441568
0.04785335322503,-1.1102230246251565e-16,4.6068059201917044e-05,0.06904611161917
0.04869818475575,-1.1102230246251565e-16,4.6311444483472385e-05,0.06904597844339
0.0495436974317,2.220446049250313e-16,4.655605779666212e-05,0.06904584488741
0.05038989180206,0.0,4.680190518081136e-05,0.06904571095033
0.05123676841644,0.0,4.7048992703544354e-05,0.06904557663121
0.0520843278249,2.220446049250313e-16,4.729732646985052e-05,0.06904544192915
0.05293257057794,0.0,4.754691261397061e-05,0.0690453068432
0.05378149722651,-1.1102230246251565e-16,4.779775730393198e-05,0.06904517137244
0.054631108322,-2.220446049250313e-16,4.8049866740708766e-05,0.06904503551595
0.05548140441624,0.0,4.8303247158085625e-05,0.06904489927279
0.05633238606152,0.0,4.855790482466293e-05,0.06904476264202
0.05718405381057,0.0,4.881384604210591e-05,0.06904462562271
0.05803640821653,0.0,4.907107714536555e-05,0.06904448821392
0.05888944983305,0.0,4.932960450478648e-05,0.06904435041471
0.05974317921419,2.220446049250313e-16,4.958943452383503e-05,0.06904421222413
0.06059759691444,0.0,4.9850573641009936e-05,0.06904407364125
0.06145270348877,0.0,5.0113028329007976e-05,0.0690439346651
0.06230849949259,0.0,5.037680509817707e-05,0.06904379529475
0.06316498548175,0.0,5.064191048986935e-05,0.06904365552923
0.06402216201253,-1.1102230246251565e-16,5.0908351084971365e-05,0.0690435153676
0.06488002964171,2.220446049250313e-16,5.117613349852215e-05,0.06904337480889
0.06573858892647,0.0,5.144526437996026e-05,0.06904323385214
0.06659784042445,-1.1102230246251565e-16,5.171575041824222e-05,0.0690430924964
0.06745778469377,-1.1102230246251565e-16,5.1987598337129885e-05,0.0690429507407
0.06831842229295,0.0,5.2260814894601265e-05,0.06904280858407
0.06917975378102,0.0,5.253540688960652e-05,0.06904266602554
0.0700417797174,2.220446049250313e-16,5.28113811564875e-05,0.06904252306414
0.07090450066199,0.0,5.30887445659838e-05,0.06904237969889
0.07176791717516,0.0,5.3367504029609125e-05,0.06904223592883
0.0726320298177,0.0,5.364766649219481e-05,0.06904209175296
0.07349683915085,0.0,5.392923894056902e-05,0.0690419471703
0.07436234573634,0.0,5.4212228398753275e-05,0.06904180217988
0.07522855013633,0.0,5.4496641929728606e-05,0.06904165678071
0.0760954529134,-2.220446049250313e-16,5.4782486633452344e-05,0.06904151097179
0.07696305463065,0.0,5.506976965206359e-05,0.06904136475213
0.0778313558516,0.0,5.535849816514832e-05,0.06904121812074
